384,792,True,361,255
241,79,True,7,45
1047,397,True,875,406
174,1078,True,999,450
1180,326,False,0,-1
114,252,True,274,75
517,702,True,311,130
306,462,True,733,247
1018,1041,True,773,724
1129,943,True,1112,980
6,650,True,559,72
613,1006,True,465,200
216,751,True,1031,544
995,1177,False,0,-1
997,570,False,1056,-1
649,180,True,237,72
894,717,True,749,165
731,336,True,324,298
363,793,True,864,393
759,987,True,1077,754
568,74,True,117,227
154,459,True,773,174
299,1109,True,828,225
1179,291,False,0,-1
875,440,True,753,976
265,678,True,580,85
672,1138,True,708,125
133,424,True,571,81
596,955,True,1004,586
891,1156,False,1029,-1
224,11,True,106,22
34,50,True,26,4
1112,262,True,529,265
248,38,True,111,127
319,1154,False,1104,-1
266,33,True,120,118
439,109,True,389,211
332,515,True,761,203
493,860,True,261,222
806,1086,True,533,337
116,201,True,241,18
496,1098,True,79,141
871,286,True,412,456
785,609,True,732,585
491,555,True,1108,889
905,999,True,599,171
188,451,True,717,212
413,575,True,813,212
730,1084,True,939,342
362,657,True,823,465
706,489,True,580,68
944,172,True,182,234
44,1111,True,634,169
80,151,True,202,43
1120,1118,True,887,691
789,128,True,347,130
608,732,True,827,446
126,1143,False,1112,-1
1148,152,False,0,-1
1027,947,True,1018,991
848,298,True,569,97
9,121,True,25,3
692,1027,True,1008,543
1080,162,True,153,645
1179,190,False,0,-1
397,370,True,397,110
1109,385,True,248,32
677,60,True,75,32
957,2,True,124,125
1125,813,True,1039,812
148,402,True,921,337
293,553,True,1000,470
882,327,True,254,841
886,266,True,554,639
991,1056,True,1087,854
366,365,True,491,195
439,179,True,804,427
529,673,True,356,728
117,621,True,943,358
1160,560,False,0,-1
1112,550,True,650,350
488,1043,True,893,356
769,115,True,496,291
887,482,True,814,854
1133,804,False,0,-1
979,400,True,361,192
495,441,True,166,241
1144,801,True,883,316
592,242,True,115,571
78,681,True,1054,596
665,405,True,144,46
690,582,True,728,175
94,495,True,868,234
1006,957,True,901,351
1172,923,False,0,-1
469,768,True,210,171
607,1083,True,726,151
42,263,True,334,37
1026,628,True,914,369
1047,1007,True,964,661
857,470,True,82,110
453,1093,True,990,462
140,848,True,962,497
881,1193,False,1069,-1
597,1133,False,1086,-1
387,1088,True,721,154
896,603,True,858,312
777,125,True,636,248
342,1148,False,1101,-1
537,1155,False,1103,-1
73,455,True,133,36
210,142,True,818,191
82,885,True,396,43
788,334,True,147,341
785,1010,True,752,364
177,601,True,454,198
364,820,True,679,131
98,166,True,86,9
708,730,True,1017,835
216,1197,False,1106,-1
210,154,True,313,27
778,207,True,45,126
393,345,True,607,88
1023,715,True,610,364
363,617,True,913,358
864,830,True,462,335
707,431,True,785,413
117,924,True,1088,842
1057,530,True,967,818
526,1141,False,1084,-1
56,1022,True,38,13
252,346,True,428,143
1126,107,True,274,499
827,114,True,856,344
552,4,True,99,438
234,340,True,522,70
264,611,True,583,135
838,334,True,392,288
556,1093,True,779,522
1185,670,False,0,-1
594,362,True,440,47
401,207,True,464,278
638,1192,False,1098,-1
1182,632,False,0,-1
527,1158,False,1104,-1
46,428,True,497,82
52,471,True,671,107
412,42,True,346,157
1129,1067,False,863,-1
102,1199,False,1106,-1
361,470,True,687,146
297,303,True,366,70
327,744,True,439,51
447,497,True,926,411
1189,40,False,0,-1
1012,662,True,761,312
1127,132,True,46,187
59,317,True,165,18
283,711,True,1048,607
411,1165,False,1107,-1
478,509,True,26,214
635,524,True,774,358
196,967,True,707,159
336,849,True,720,133
46,1171,False,1115,-1
435,397,True,66,92
1110,520,True,642,894
485,1166,False,1101,-1
1187,385,False,0,-1
749,1100,False,0,-1
333,219,True,182,46
666,435,True,320,55
890,537,True,152,214
278,1082,True,886,290
