1047,397,True,55,406
241,79,True,2,45
384,792,True,83,255
174,1078,True,184,450
1180,326,False,0,-1
517,702,True,78,136
114,252,True,7,75
1129,943,True,100,980
1018,1041,True,233,724
306,462,True,133,247
6,650,True,99,72
216,751,True,67,579
995,1177,False,0,-1
613,1006,True,56,200
997,570,False,46,-1
731,336,True,60,356
894,717,True,250,165
649,180,True,59,72
363,793,True,261,393
759,987,True,395,754
568,74,True,14,227
154,459,True,89,174
875,440,False,52,-1
299,1109,True,204,225
1179,291,False,0,-1
672,1138,True,75,150
265,678,True,4,85
596,955,True,325,586
891,1156,False,137,-1
133,424,True,6,419
34,50,True,8,4
224,11,True,31,22
1112,262,True,67,320
248,38,True,30,127
319,1154,False,308,-1
439,109,True,90,211
332,515,True,71,203
806,1086,True,88,337
266,33,True,42,118
493,860,True,428,795
496,1098,True,97,189
116,201,True,30,81
871,286,True,18,479
785,609,True,143,585
491,555,True,348,889
730,1084,True,346,342
905,999,True,20,171
188,451,True,142,212
413,575,True,261,212
362,657,True,320,667
44,1111,True,103,169
944,172,True,26,234
706,489,True,72,68
80,151,True,57,73
1120,1118,True,96,691
789,128,True,85,130
608,732,True,53,446
1148,152,False,0,-1
1027,947,True,93,991
126,1143,False,239,-1
848,298,True,168,97
9,121,True,1,12
1080,162,True,33,696
692,1027,True,41,543
1179,190,False,0,-1
397,370,True,145,201
677,60,True,65,71
1109,385,True,48,273
957,2,True,22,198
1125,813,True,266,812
148,402,True,154,337
293,553,True,305,470
991,1056,True,440,854
882,327,True,12,947
886,266,True,120,639
366,365,True,3,195
439,179,True,199,427
117,621,True,228,358
1160,560,False,0,-1
529,673,True,49,820
769,115,True,78,345
1112,550,True,55,350
488,1043,True,244,356
1133,804,False,0,-1
887,482,False,10,-1
1144,801,True,147,316
495,441,True,4,241
979,400,True,25,220
592,242,True,24,586
78,681,True,19,664
665,405,True,37,46
94,495,True,58,234
690,582,True,154,175
1172,923,False,0,-1
1006,957,True,2,364
607,1083,True,236,151
1026,628,True,49,369
42,263,True,4,99
469,768,True,32,171
1047,1007,True,20,661
857,470,True,82,135
140,848,True,173,497
453,1093,True,220,462
881,1193,False,289,-1
597,1133,False,305,-1
387,1088,True,197,154
896,603,True,59,312
777,125,True,198,248
342,1148,False,63,-1
537,1155,False,562,-1
73,455,True,37,54
210,142,True,110,191
788,334,True,54,389
82,885,True,129,347
785,1010,True,293,822
98,166,True,10,9
177,601,True,160,291
364,820,True,159,131
708,730,True,305,835
216,1197,False,66,-1
778,207,True,12,126
210,154,True,35,27
363,617,True,300,358
1023,715,True,11,364
393,345,True,222,264
864,830,True,18,335
707,431,True,215,413
117,924,True,242,842
526,1141,False,245,-1
1057,530,True,61,818
552,4,True,17,438
252,346,True,46,143
827,114,True,336,344
1126,107,True,46,499
56,1022,False,58,-1
838,334,True,18,288
264,611,True,115,135
234,340,True,36,88
556,1093,True,305,522
1185,670,False,0,-1
638,1192,False,488,-1
401,207,True,56,278
594,362,True,131,47
1182,632,False,0,-1
527,1158,False,446,-1
46,428,True,69,82
412,42,True,12,157
52,471,True,14,107
102,1199,False,375,-1
1129,1067,False,77,-1
327,744,True,34,62
447,497,True,365,411
361,470,True,139,146
297,303,True,94,70
1189,40,False,0,-1
1127,132,True,46,198
1012,662,True,191,312
59,317,True,18,188
283,711,True,291,607
411,1165,False,314,-1
478,509,True,21,214
